id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-998512,2019-01-16,000001,Vente,165000,,,NEVE,B077,69420,69007,Ampuis,69,,,69007000AS0597,,,,,,,,,,,,,0,,,,,L,landes,,,4660,4.823473,45.499731
2019-998631,2019-01-14,000001,Vente,170000,,,LE TRIEVES,B096,69420,69007,Ampuis,69,,,69007000AC0264,,,,,,,,,,,,,0,,,,,J,jardins,,,536,4.814467,45.487761
2019-998631,2019-01-14,000001,Vente,170000,,,LE TRIEVES,B096,69420,69007,Ampuis,69,,,69007000AC0265,,,,,,,,,,,,,0,,,,,J,jardins,,,346,4.81465,45.487679
2019-998682,2019-01-23,000001,Vente,215600,21,,RUE DE LA PLAINE,0070,69420,69007,Ampuis,69,,,69007000AD0229,,,,,,,,,,,,,0,1,Maison,92,4,S,sols,,,430,4.807757,45.485972
2019-998753,2019-02-06,000001,Vente,15000,,,MAUPERTUIS,B070,69420,69007,Ampuis,69,,,69007000AP0297,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1847,4.814195,45.509669
2019-998753,2019-02-06,000001,Vente,15000,,,MAUPERTUIS,B070,69420,69007,Ampuis,69,,,69007000AP0304,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2988,4.813598,45.508299
2019-998753,2019-02-06,000001,Vente,15000,,,COMBACHEZ,B031,69420,69007,Ampuis,69,,,69007000AS0250,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1803,4.825663,45.510196
2019-998753,2019-02-06,000001,Vente,15000,,,COMBACHEZ,B031,69420,69007,Ampuis,69,,,69007000AS0255,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2079,4.824185,45.510544
2019-998753,2019-02-06,000001,Vente,15000,,,COMBACHEZ,B031,69420,69007,Ampuis,69,,,69007000AS0256,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,885,4.825155,45.511005
2019-998753,2019-02-06,000001,Vente,15000,,,ILE DE VERENAY,B060,69420,69007,Ampuis,69,,,69007000AT0948,,,,,,,,,,,,,0,,,,,J,jardins,,,3200,4.835619,45.501627
2019-998753,2019-02-06,000001,Vente,15000,,,BASSE VIALLIERE,B005,69420,69007,Ampuis,69,,,69007000AV0213,,,,,,,,,,,,,0,,,,,J,jardins,,,917,4.830303,45.501311
2019-998799,2019-02-06,000001,Vente,2500,,,LE VAGNOT,B099,69420,69007,Ampuis,69,,,69007000AD0483,,,,,,,,,,,,,0,,,,,S,sols,,,26,4.810901,45.485774
2019-998830,2019-01-29,000001,Vente,624000,,,MONTMAIN,B072,69420,69007,Ampuis,69,,,69007000AS0349,,,,,,,,,,,,,0,,,,,T,terres,,,770,4.831733,45.505746
2019-998830,2019-01-29,000001,Vente,624000,,,MONTMAIN,B072,69420,69007,Ampuis,69,,,69007000AS0350,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,420,4.831915,45.505737
2019-998830,2019-01-29,000001,Vente,624000,,,MONTMAIN,B072,69420,69007,Ampuis,69,,,69007000AS0351,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1664,4.831483,45.505897
2019-998830,2019-01-29,000001,Vente,624000,,,MONTMAIN,B072,69420,69007,Ampuis,69,,,69007000AS0352,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2767,4.831404,45.506207
2019-998906,2019-02-12,000001,Vente,278000,5631,,LA BROSSE,B015,69420,69007,Ampuis,69,,,69007000AI1146,,,,,,,,,,,,,0,1,Maison,113,4,S,sols,,,1210,4.798689,45.500279
2019-999044,2019-03-04,000001,Vente,122000,18,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0635,,,4,80.8,,,,,,,,,1,2,Appartement,86,4,,,,,,4.808287,45.488856
2019-999061,2019-03-06,000001,Vente,995,,,LES ENTES,B044,69420,69007,Ampuis,69,,,69007000AN0267,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1402,4.79954,45.519211
2019-999061,2019-03-06,000001,Vente,995,,,LE SORBIER,B091,69420,69007,Ampuis,69,,,69007000AN0341,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,2025,4.794114,45.51891
2019-999061,2019-03-06,000001,Vente,995,,,LE SORBIER,B091,69420,69007,Ampuis,69,,,69007000AN0342,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,7,4.793464,45.51856
2019-999061,2019-03-06,000001,Vente,995,,,LE CROPON,B042,69420,69007,Ampuis,69,,,69007000AP0007,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,25,4.800573,45.520483
2019-999114,2019-03-05,000001,Vente,110000,46,,BD DES ALLEES,0007,69420,69007,Ampuis,69,,,69007000AB0792,,,2,,5,,,,,,,,2,4,Local industriel. commercial ou assimilé,57,0,,,,,,4.809307,45.489086
2019-999132,2019-03-07,000001,Vente,40770,,,FONGEANT,B046,69420,69007,Ampuis,69,,,69007000AI0559,,,,,,,,,,,,,0,,,,,T,terres,,,1359,4.802129,45.497134
2019-999134,2019-03-08,000001,Vente,25000,,,MORNAS,B074,69420,69007,Ampuis,69,,,69007000AP0060,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,38,4.802347,45.519631
2019-999134,2019-03-08,000001,Vente,25000,,,LE CHAMPON,B020,69420,69007,Ampuis,69,,,69007000AS0127,,,,,,,,,,,,,0,,,,,PA,pâtures,PATUR,Pâture plantée,2935,4.819255,45.504904
2019-999134,2019-03-08,000001,Vente,25000,,,LE PLOMB,B079,69420,69007,Ampuis,69,,,69007000AS0159,,,,,,,,,,,,,0,,,,,PA,pâtures,PATUR,Pâture plantée,7250,4.819893,45.504969
2019-999134,2019-03-08,000001,Vente,25000,,,LE CHAMPON,B020,69420,69007,Ampuis,69,,,69007000AS0701,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,12325,4.81921,45.50345
